0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,class_no,class_name
0.5249097347259521,0.2934007942676544,-0.311003178358078,0.9999979734420776,0.5404297113418579,0.27945905923843384,-0.287740021944046,0.9999901056289673,0.5499911308288574,0.27982571721076965,-0.28778403997421265,0.9999897480010986,0.5569223165512085,0.2799746096134186,-0.28780505061149597,0.9999897480010986,0.5080589652061462,0.27950233221054077,-0.28430449962615967,0.9999899864196777,0.49832475185394287,0.27980536222457886,-0.28419408202171326,0.9999889135360718,0.48831385374069214,0.28013482689857483,-0.2841467559337616,0.9999880790710449,0.5711657404899597,0.28617316484451294,-0.13261668384075165,0.9999819993972778,0.47691255807876587,0.2860253155231476,-0.11923999339342117,0.9999831914901733,0.5455325245857239,0.3096763491630554,-0.25110143423080444,0.9999970197677612,0.5076864957809448,0.3104099929332733,-0.24710552394390106,0.9999969005584717,0.6507799029350281,0.38246357440948486,-0.07288946211338043,0.9999889135360718,0.40869995951652527,0.38429921865463257,-0.052948515862226486,0.9999762773513794,0.6891041398048401,0.48620280623435974,0.026377232745289803,0.9896376132965088,0.37253886461257935,0.4910901188850403,0.006516214460134506,0.9767250418663025,0.7103188037872314,0.5835658311843872,-0.05183141306042671,0.988416850566864,0.3649653494358063,0.5816180109977722,-0.09897450357675552,0.9636570811271667,0.7179491519927979,0.6162285208702087,-0.0869779884815216,0.980797290802002,0.3602491021156311,0.6111640334129333,-0.13980883359909058,0.9453415274620056,0.7053415775299072,0.6145520806312561,-0.1494854986667633,0.9807714819908142,0.3737412691116333,0.6085354685783386,-0.20118869841098785,0.9469558000564575,0.6969884634017944,0.6060894131660461,-0.07601059973239899,0.9780336022377014,0.3800821900367737,0.599727988243103,-0.12715010344982147,0.9457041621208191,0.6080672740936279,0.5900561809539795,-0.0033874097280204296,0.9998975992202759,0.46370381116867065,0.5892987847328186,0.002969477791339159,0.9998841285705566,0.6113694906234741,0.7511622309684753,-0.011945954523980618,0.995621383190155,0.46691641211509705,0.7520375847816467,0.017181027680635452,0.994721531867981,0.6175318956375122,0.8842958807945251,0.2240407019853592,0.9912222623825073,0.47974205017089844,0.8819561004638672,0.24369792640209198,0.9905598759651184,0.5977145433425903,0.8989000916481018,0.2307089865207672,0.8527628779411316,0.5031954050064087,0.8985109925270081,0.25156721472740173,0.8677178025245667,0.6494038701057434,0.944057822227478,0.014122706837952137,0.9799330234527588,0.4473918378353119,0.9354516267776489,0.04531237110495567,0.982548177242279,0,standing
0.5254391431808472,0.29340657591819763,-0.2772876024246216,0.9999980330467224,0.5409812927246094,0.2794431746006012,-0.2503211796283722,0.9999905228614807,0.5500693917274475,0.27981626987457275,-0.2503763735294342,0.9999901652336121,0.5575076937675476,0.2799629867076874,-0.25042247772216797,0.9999901652336121,0.5086478590965271,0.27946680784225464,-0.2462628185749054,0.9999904036521912,0.49865660071372986,0.27979931235313416,-0.24618767201900482,0.9999893307685852,0.4888450801372528,0.2801339030265808,-0.24614088237285614,0.9999886155128479,0.5714840292930603,0.2862401306629181,-0.08613589406013489,0.9999827146530151,0.47688111662864685,0.28640466928482056,-0.07181256264448166,0.9999839663505554,0.5457276105880737,0.3096863031387329,-0.21541205048561096,0.999997079372406,0.5077006220817566,0.310404896736145,-0.21080681681632996,0.9999969601631165,0.6520859003067017,0.3824663460254669,-0.038698263466358185,0.9999889731407166,0.4080483317375183,0.38410133123397827,-0.01588381454348564,0.9999768137931824,0.689164936542511,0.48637253046035767,0.028421083465218544,0.9895427823066711,0.3719925582408905,0.49112412333488464,0.015603534877300262,0.977540135383606,0.710311233997345,0.5841795802116394,-0.08061657845973969,0.9886327385902405,0.36493492126464844,0.5820497870445251,-0.1153114065527916,0.964698076248169,0.7179635167121887,0.6169290542602539,-0.13154183328151703,0.981080949306488,0.36022400856018066,0.6112100481987,-0.1675521284341812,0.9465426206588745,0.7043198943138123,0.6153225302696228,-0.1952562928199768,0.9810648560523987,0.37383952736854553,0.6085492968559265,-0.22822366654872894,0.9481639862060547,0.6956679821014404,0.6066607236862183,-0.10718781501054764,0.9783437252044678,0.38016971945762634,0.5998036861419678,-0.14432525634765625,0.9469881653785706,0.608405590057373,0.5925737619400024,-0.0025235824286937714,0.999897837638855,0.463481605052948,0.5907869935035706,0.002161845564842224,0.9998866319656372,0.6112878322601318,0.752256453037262,-0.011958453804254532,0.9954109191894531,0.46475568413734436,0.7526029348373413,0.01325097493827343,0.9946001768112183,0.6138745546340942,0.8828786015510559,0.27286845445632935,0.9905514717102051,0.4735811948776245,0.8819606304168701,0.2661808729171753,0.9901214838027954,0.5956425070762634,0.8972171545028687,0.28709104657173157,0.8510662317276001,0.49378442764282227,0.8984414339065552,0.27792924642562866,0.8641917109489441,0.6474230289459229,0.9423983097076416,0.07459525763988495,0.9788541197776794,0.4442719519138336,0.9354767203330994,0.05924028530716896,0.9815864562988281,0,standing
0.5260719656944275,0.29333335161209106,-0.28170037269592285,0.9999980926513672,0.5414532423019409,0.2792637050151825,-0.2545159161090851,0.9999908208847046,0.5501815676689148,0.27964791655540466,-0.2545645534992218,0.9999904632568359,0.5580970644950867,0.27982088923454285,-0.25460880994796753,0.9999904632568359,0.5092337131500244,0.2792409062385559,-0.2510312497615814,0.999990701675415,0.4990065395832062,0.27964937686920166,-0.2509496212005615,0.9999896883964539,0.48935389518737793,0.28003939986228943,-0.25089719891548157,0.9999890327453613,0.5719097256660461,0.2862345576286316,-0.08757911622524261,0.9999831914901733,0.4768795967102051,0.28646284341812134,-0.07626029849052429,0.9999845027923584,0.5460723042488098,0.3096758723258972,-0.21893168985843658,0.999997079372406,0.5077726244926453,0.31035116314888,-0.21506914496421814,0.9999970197677612,0.653156578540802,0.38243553042411804,-0.03382140398025513,0.9999887943267822,0.40760841965675354,0.38399234414100647,-0.019146215170621872,0.9999769330024719,0.6892532110214233,0.48661285638809204,0.04168492183089256,0.9892919063568115,0.37171608209609985,0.4911244809627533,0.015156710520386696,0.9781112670898438,0.7103381752967834,0.5847730040550232,-0.06821680068969727,0.9886425137519836,0.36485743522644043,0.5820712447166443,-0.12911714613437653,0.9654929637908936,0.7180452942848206,0.6176131963729858,-0.12496925890445709,0.9810414910316467,0.36004379391670227,0.6111822128295898,-0.18338480591773987,0.9474630951881409,0.7039702534675598,0.6159629821777344,-0.19029046595096588,0.9810490608215332,0.3738124668598175,0.6084070205688477,-0.2432195544242859,0.9491086006164551,0.6952123641967773,0.6071764826774597,-0.09568405896425247,0.978334903717041,0.3801462948322296,0.5996348261833191,-0.15810777246952057,0.9479451179504395,0.6086631417274475,0.5940898656845093,-0.0020846244879066944,0.9998965263366699,0.463420569896698,0.5917888879776001,0.0017489810707047582,0.9998865723609924,0.6110097169876099,0.753628134727478,-0.012505091726779938,0.9952403903007507,0.4631519615650177,0.7532578110694885,0.010718959383666515,0.9944680333137512,0.6117176413536072,0.8821219205856323,0.28471365571022034,0.9900022745132446,0.4706170856952667,0.8819544315338135,0.2746233642101288,0.9896914958953857,0.594825804233551,0.8958932757377625,0.2998408377170563,0.8491699695587158,0.4895629286766052,0.8983266353607178,0.2874365746974945,0.8605179786682129,0.6448764204978943,0.9416703581809998,0.08569636195898056,0.9778978824615479,0.4428277611732483,0.9354873299598694,0.06614646315574646,0.9806894659996033,0,standing
0.5276457071304321,0.2933289408683777,-0.2831856608390808,0.9999980926513672,0.5423487424850464,0.2792048752307892,-0.25772398710250854,0.9999909400939941,0.5505741834640503,0.2795633375644684,-0.25777021050453186,0.9999905824661255,0.5591705441474915,0.2797333896160126,-0.2577991485595703,0.9999905824661255,0.5106973648071289,0.27919504046440125,-0.25309282541275024,0.9999907612800598,0.5000145435333252,0.27962416410446167,-0.25299501419067383,0.9999898076057434,0.49050235748291016,0.28003552556037903,-0.2529473304748535,0.9999892115592957,0.5725216865539551,0.28620848059654236,-0.093988336622715,0.9999834299087524,0.47705045342445374,0.28660646080970764,-0.08323744684457779,0.9999847412109375,0.5467885732650757,0.3096766769886017,-0.222309872508049,0.9999970197677612,0.5085894465446472,0.3103480637073517,-0.2171970158815384,0.9999969601631165,0.6545361280441284,0.38242095708847046,-0.038804665207862854,0.9999884963035583,0.4075687527656555,0.38383644819259644,-0.02368122525513172,0.9999766945838928,0.6893374919891357,0.48715323209762573,0.04043193906545639,0.9889461994171143,0.37151196599006653,0.4910658001899719,0.014732098206877708,0.9783651828765869,0.7103404998779297,0.5852945446968079,-0.06830057501792908,0.9884911179542542,0.3648175001144409,0.5820387601852417,-0.1322983205318451,0.9659919142723083,0.7180481553077698,0.6181334853172302,-0.1190682053565979,0.9807867407798767,0.35994628071784973,0.6111408472061157,-0.1865241825580597,0.9479417204856873,0.7035303711891174,0.6163966059684753,-0.18350106477737427,0.9808288216590881,0.37381213903427124,0.6082481741905212,-0.24637776613235474,0.9496456980705261,0.6947509050369263,0.607558012008667,-0.09525720775127411,0.9781217575073242,0.38014668226242065,0.5993975400924683,-0.16123570501804352,0.9484825134277344,0.6089829802513123,0.5946101546287537,-0.0027812370099127293,0.9998924136161804,0.4634193480014801,0.592106819152832,0.00247419741936028,0.9998828768730164,0.6104756593704224,0.7544921040534973,-0.019626684486865997,0.9950767755508423,0.46211689710617065,0.7535669803619385,0.010726301930844784,0.9942566752433777,0.6111107468605042,0.8818617463111877,0.2914605438709259,0.989422619342804,0.4699181318283081,0.8821519613265991,0.28712740540504456,0.9891835451126099,0.5948459506034851,0.894848108291626,0.30789539217948914,0.8445575833320618,0.48897963762283325,0.8983675837516785,0.3010801672935486,0.8566762208938599,0.6428064703941345,0.941460907459259,0.08992083370685577,0.9768285751342773,0.44132766127586365,0.9357649087905884,0.0782971978187561,0.9797492623329163,0,standing
0.5290337800979614,0.29337984323501587,-0.3009844422340393,0.9999980926513672,0.5431893467903137,0.2792156934738159,-0.2716354727745056,0.9999910593032837,0.5510382056236267,0.2795652747154236,-0.2716831564903259,0.999990701675415,0.5602168440818787,0.27973315119743347,-0.2717211842536926,0.999990701675415,0.512086033821106,0.279214084148407,-0.26868894696235657,0.9999908804893494,0.5011192560195923,0.27965155243873596,-0.26861461997032166,0.9999898672103882,0.49170488119125366,0.2801019847393036,-0.26856058835983276,0.99998939037323,0.5732390284538269,0.28621453046798706,-0.0954977422952652,0.9999837279319763,0.47735753655433655,0.2869108021259308,-0.08735866844654083,0.9999849796295166,0.5474328398704529,0.3097405731678009,-0.23446185886859894,0.9999969601631165,0.5095506310462952,0.3103965222835541,-0.23131847381591797,0.9999969005584717,0.6556225419044495,0.382453054189682,-0.03935007005929947,0.9999882578849792,0.40756094455718994,0.38375842571258545,-0.025556882843375206,0.9999765157699585,0.6894124150276184,0.4878762364387512,0.029664015397429466,0.9886485934257507,0.3713042438030243,0.4909850060939789,0.005171133205294609,0.978395402431488,0.710404098033905,0.5853755474090576,-0.0865742564201355,0.9883573055267334,0.36478278040885925,0.582034170627594,-0.1553277224302292,0.9662293195724487,0.7180853486061096,0.6182385683059692,-0.13600869476795197,0.980568528175354,0.3599194586277008,0.6111105680465698,-0.2113344520330429,0.9480931758880615,0.7034016251564026,0.6164296865463257,-0.20006603002548218,0.9806464910507202,0.373812198638916,0.6081540584564209,-0.2710534632205963,0.9498780369758606,0.6946250796318054,0.607578456401825,-0.11332588642835617,0.9779435992240906,0.38014549016952515,0.5992910861968994,-0.1846066266298294,0.9487280249595642,0.6091200113296509,0.5951765775680542,-0.003882982535287738,0.9998878240585327,0.46338963508605957,0.5925933718681335,0.003603201825171709,0.9998792409896851,0.6098136901855469,0.7544934749603271,-0.022244157269597054,0.9949373006820679,0.46121475100517273,0.7536629438400269,0.011591233313083649,0.9940866827964783,0.6105807423591614,0.8808298707008362,0.302953839302063,0.9889243245124817,0.46937456727027893,0.8821883797645569,0.3007733225822449,0.988804042339325,0.5948627591133118,0.893202543258667,0.3207767903804779,0.8408262133598328,0.4886479079723358,0.8983849287033081,0.3155237138271332,0.8541023135185242,0.6410652995109558,0.9409573078155518,0.10192128270864487,0.9759566783905029,0.44014039635658264,0.9358966946601868,0.09241807460784912,0.9790109395980835,0,standing
0.5303735733032227,0.2933853268623352,-0.3175925016403198,0.9999980926513672,0.5441930890083313,0.2791891396045685,-0.2874540388584137,0.9999913573265076,0.5519827604293823,0.2795068621635437,-0.2875068187713623,0.9999909996986389,0.5618878602981567,0.27965620160102844,-0.28754255175590515,0.9999909996986389,0.5134403705596924,0.2792135179042816,-0.28439638018608093,0.9999911189079285,0.5021889209747314,0.2796550989151001,-0.28432783484458923,0.9999901652336121,0.4927807152271271,0.2801331579685211,-0.28427207469940186,0.9999896883964539,0.5746175050735474,0.2861808240413666,-0.10646449029445648,0.9999842643737793,0.47797268629074097,0.28713053464889526,-0.09773477911949158,0.9999854564666748,0.5482637882232666,0.3097480237483978,-0.24994097650051117,0.9999969601631165,0.510479748249054,0.31042179465293884,-0.2466532438993454,0.9999969601631165,0.6574059128761292,0.3824951946735382,-0.05276409909129143,0.9999881982803345,0.4079155921936035,0.38365378975868225,-0.030553750693798065,0.999976634979248,0.6895868182182312,0.4888554811477661,0.008955197408795357,0.9884822368621826,0.37117722630500793,0.4909447431564331,-0.003291551722213626,0.9785812497138977,0.7104468941688538,0.5857635736465454,-0.1170457974076271,0.9883716702461243,0.364764928817749,0.582034170627594,-0.16215693950653076,0.9665126204490662,0.7180899381637573,0.618425726890564,-0.1683681607246399,0.9805594682693481,0.3598920702934265,0.6110805869102478,-0.21765583753585815,0.9482631087303162,0.7031081318855286,0.6165469884872437,-0.2323475182056427,0.9806669354438782,0.3738256096839905,0.6081125140190125,-0.27808302640914917,0.9501208066940308,0.6943387985229492,0.6077075600624084,-0.14384911954402924,0.977992594242096,0.38016757369041443,0.5992692112922668,-0.19167988002300262,0.9490192532539368,0.6092948913574219,0.5956823825836182,-0.004001221619546413,0.9998855590820312,0.46338382363319397,0.5929500460624695,0.0037298351526260376,0.9998782277107239,0.6092809438705444,0.7544713616371155,-0.022109560668468475,0.9947488307952881,0.4605480134487152,0.7536606192588806,0.013394342735409737,0.9939602017402649,0.6097522377967834,0.879805326461792,0.3115158975124359,0.9883900284767151,0.4684430658817291,0.882095217704773,0.30982235074043274,0.9884869456291199,0.5946327447891235,0.8923248052597046,0.33005979657173157,0.839441180229187,0.487917423248291,0.8983350396156311,0.3251267373561859,0.8524677753448486,0.6404416561126709,0.9403157830238342,0.11513389647006989,0.9751187562942505,0.4392966628074646,0.9358993768692017,0.10418461263179779,0.9783584475517273,0,standing
0.5322298407554626,0.29343006014823914,-0.3418363332748413,0.9999980926513672,0.545502245426178,0.2791892886161804,-0.31089621782302856,0.9999915957450867,0.5534389615058899,0.27949824929237366,-0.3109440207481384,0.9999911785125732,0.5638564229011536,0.2796330749988556,-0.3109702467918396,0.9999911785125732,0.5152604579925537,0.2792463004589081,-0.30814310908317566,0.9999913573265076,0.5037159323692322,0.2796931266784668,-0.30805933475494385,0.9999904036521912,0.4941604733467102,0.2802208960056305,-0.30799540877342224,0.9999899864196777,0.5762187838554382,0.28616246581077576,-0.12397626042366028,0.999984622001648,0.47899165749549866,0.28740739822387695,-0.11626829206943512,0.9999858736991882,0.549423098564148,0.3097906708717346,-0.2715931534767151,0.9999969601631165,0.5118426084518433,0.31049489974975586,-0.2687363624572754,0.9999969601631165,0.6587059497833252,0.3825311064720154,-0.06240279600024223,0.9999879598617554,0.40893566608428955,0.3834424316883087,-0.04278101399540901,0.9999769330024719,0.6897311210632324,0.489497572183609,0.0005757826147601008,0.9880421757698059,0.3711395561695099,0.49091559648513794,-0.01824243925511837,0.9786454439163208,0.7104841470718384,0.5868939161300659,-0.13068044185638428,0.9881982207298279,0.3647620975971222,0.5820289850234985,-0.18133659660816193,0.9666860103607178,0.7181006669998169,0.6190553307533264,-0.18336620926856995,0.9802483916282654,0.35986319184303284,0.6110586524009705,-0.2387782633304596,0.9482381343841553,0.7026470899581909,0.6172126531600952,-0.24843557178974152,0.9803944230079651,0.37387600541114807,0.6080871820449829,-0.3005181550979614,0.9501833319664001,0.6938197612762451,0.6084108352661133,-0.15824037790298462,0.9777238965034485,0.3802688419818878,0.5992446541786194,-0.21154913306236267,0.9491184949874878,0.6095887422561646,0.5961066484451294,-0.003878113580867648,0.9998829364776611,0.463434636592865,0.5932555794715881,0.0036226538941264153,0.9998776912689209,0.6093301773071289,0.754586398601532,-0.02199719287455082,0.9945670366287231,0.46032238006591797,0.753683865070343,0.013442307710647583,0.993884265422821,0.6096718907356262,0.8796741366386414,0.3177700936794281,0.9878572225570679,0.4682709276676178,0.8820173740386963,0.31583988666534424,0.9883031845092773,0.5945482850074768,0.8923942446708679,0.3364936411380768,0.8390121459960938,0.4879460632801056,0.8982763290405273,0.33162784576416016,0.8522834777832031,0.6405174136161804,0.9402496218681335,0.11947928369045258,0.9742707014083862,0.43846049904823303,0.935908854007721,0.10817371308803558,0.9779033064842224,0,standing
0.5332009792327881,0.2934635579586029,-0.3666170537471771,0.9999980926513672,0.5464085936546326,0.27918699383735657,-0.33634212613105774,0.9999918341636658,0.5543606281280518,0.2794792056083679,-0.3363792598247528,0.9999913573265076,0.5650551915168762,0.27959689497947693,-0.33639293909072876,0.9999913573265076,0.5163053870201111,0.2792506814002991,-0.33304938673973083,0.9999915957450867,0.5045885443687439,0.27969732880592346,-0.33294472098350525,0.9999906420707703,0.4949782192707062,0.28023579716682434,-0.3328770697116852,0.9999902844429016,0.5774645209312439,0.2861059904098511,-0.14893561601638794,0.9999849796295166,0.479727178812027,0.28745517134666443,-0.1386374980211258,0.9999862909317017,0.5501970052719116,0.309805691242218,-0.29561883211135864,0.9999969601631165,0.5126876831054688,0.3105197846889496,-0.29213088750839233,0.9999969601631165,0.6597805023193359,0.3825303316116333,-0.07881522923707962,0.9999876618385315,0.4101344048976898,0.38316479325294495,-0.06003022938966751,0.999977171421051,0.6899306178092957,0.49020588397979736,-0.006452483125030994,0.987666666507721,0.37113985419273376,0.490914523601532,-0.03809969872236252,0.9785487055778503,0.7105655670166016,0.5888941884040833,-0.1308021992444992,0.9880368113517761,0.3648119270801544,0.5820052027702332,-0.20556104183197021,0.9666256904602051,0.7181469798088074,0.6200988292694092,-0.181767076253891,0.9799548983573914,0.35985952615737915,0.6110536456108093,-0.2625081241130829,0.9479467272758484,0.7022752165794373,0.6184475421905518,-0.2466088980436325,0.9801403284072876,0.37397000193595886,0.6080846190452576,-0.32525354623794556,0.9499686360359192,0.6933757066726685,0.6096916198730469,-0.15799394249916077,0.9774615168571472,0.3804449439048767,0.5992428660392761,-0.23620182275772095,0.9489318132400513,0.6098538041114807,0.5964000821113586,-0.0038087968714535236,0.9998813271522522,0.4635741114616394,0.5934399962425232,0.003564083483070135,0.9998784065246582,0.6099168062210083,0.7545731067657471,-0.018631672486662865,0.9944397807121277,0.4603516161441803,0.7537006735801697,0.01621098630130291,0.9938859343528748,0.6097415685653687,0.8797159194946289,0.31564149260520935,0.9876154065132141,0.46836501359939575,0.8819825649261475,0.31722384691238403,0.9883236885070801,0.5947378277778625,0.8928333520889282,0.3327564299106598,0.8411257266998291,0.4880388081073761,0.8982725739479065,0.33239632844924927,0.8540423512458801,0.6412808299064636,0.940264105796814,0.11507537961006165,0.9738969802856445,0.4377056956291199,0.9359261393547058,0.10913506150245667,0.9777774810791016,0,standing
0.5338586568832397,0.29345789551734924,-0.38078510761260986,0.9999980926513672,0.5471059679985046,0.27912437915802,-0.35144487023353577,0.9999920129776001,0.5550508499145508,0.2793823778629303,-0.351479709148407,0.9999915361404419,0.5659173130989075,0.2794840931892395,-0.35149097442626953,0.9999915361404419,0.5169579982757568,0.27921155095100403,-0.34811004996299744,0.9999918341636658,0.5052168965339661,0.2796645760536194,-0.34800928831100464,0.9999908804893494,0.49562332034111023,0.2802198529243469,-0.34794336557388306,0.9999905228614807,0.5784239768981934,0.28599873185157776,-0.1683293730020523,0.9999852776527405,0.48037365078926086,0.2874612808227539,-0.157924085855484,0.9999866485595703,0.5508902072906494,0.3097991943359375,-0.3113551735877991,0.9999969601631165,0.513407826423645,0.3105195164680481,-0.3078975975513458,0.9999969601631165,0.6605827212333679,0.3825472295284271,-0.0954395979642868,0.9999873042106628,0.4114531874656677,0.3829071819782257,-0.07991233468055725,0.9999773502349854,0.6906235814094543,0.49093279242515564,-0.009762175381183624,0.9874781966209412,0.3711864650249481,0.4909074604511261,-0.04698555916547775,0.978649377822876,0.7106838822364807,0.5903344750404358,-0.12203073501586914,0.9879243969917297,0.365111380815506,0.5819556713104248,-0.20068222284317017,0.9666237831115723,0.7181611657142639,0.6209990978240967,-0.1701858937740326,0.9797141551971436,0.36007535457611084,0.611049473285675,-0.2543361783027649,0.9477529525756836,0.7020131349563599,0.6194315552711487,-0.23451004922389984,0.9799298644065857,0.3742882311344147,0.6080827713012695,-0.3160941004753113,0.9498012661933899,0.6931414604187012,0.6107599139213562,-0.14861224591732025,0.9772570133209229,0.3808561861515045,0.5992411971092224,-0.23044776916503906,0.9487592577934265,0.610286295413971,0.5963560938835144,-0.0034447249490767717,0.9998791813850403,0.4637373685836792,0.5934448838233948,0.003205157583579421,0.9998782873153687,0.6099613308906555,0.7535844445228577,-0.01432009506970644,0.9942803382873535,0.46045970916748047,0.7536755800247192,0.018308278173208237,0.9938690662384033,0.6097662448883057,0.8796459436416626,0.31409594416618347,0.9873771667480469,0.4688025414943695,0.8818901181221008,0.3131997287273407,0.9883019924163818,0.5948767066001892,0.8929106593132019,0.33063480257987976,0.8433810472488403,0.488785058259964,0.8982715010643005,0.32768499851226807,0.8548829555511475,0.6413514018058777,0.939744234085083,0.11684326827526093,0.9735873341560364,0.43773359060287476,0.9359019994735718,0.10627008229494095,0.977629542350769,0,standing
0.5342713594436646,0.2934110462665558,-0.37693050503730774,0.9999980926513672,0.5476865768432617,0.2790068984031677,-0.3482697308063507,0.9999920725822449,0.5556060671806335,0.2792406678199768,-0.34830766916275024,0.9999915957450867,0.566535472869873,0.27934378385543823,-0.34832528233528137,0.9999915957450867,0.517364501953125,0.27910757064819336,-0.3448059558868408,0.9999918937683105,0.5056354999542236,0.279579222202301,-0.3447190523147583,0.9999909400939941,0.4961049258708954,0.28015953302383423,-0.34465593099594116,0.9999906420707703,0.5791416764259338,0.28590360283851624,-0.16977731883525848,0.99998539686203,0.4808914065361023,0.2874598801136017,-0.1578504890203476,0.9999867081642151,0.5514969229698181,0.30973947048187256,-0.3090381920337677,0.9999969601631165,0.5138593912124634,0.3104742765426636,-0.3052329123020172,0.9999969601631165,0.6614027619361877,0.3826053738594055,-0.10184147953987122,0.9999869465827942,0.4121435284614563,0.38287442922592163,-0.07952871918678284,0.9999771118164062,0.6930722594261169,0.4911414384841919,-0.014313374646008015,0.9875245094299316,0.37125518918037415,0.49095290899276733,-0.039306048303842545,0.97864830493927,0.7108434438705444,0.5910739898681641,-0.11884692311286926,0.9878418445587158,0.3660018742084503,0.5820774435997009,-0.18809452652931213,0.966493546962738,0.718178927898407,0.6215256452560425,-0.16588017344474792,0.9794963598251343,0.36096861958503723,0.6110650300979614,-0.24125713109970093,0.947349488735199,0.7018057703971863,0.6200053095817566,-0.22909174859523773,0.9797371625900269,0.3747934401035309,0.6081153750419617,-0.30295148491859436,0.9494367837905884,0.6929958462715149,0.6113747358322144,-0.144697368144989,0.977080762386322,0.3812926113605499,0.5993061661720276,-0.21779942512512207,0.948391318321228,0.6106173396110535,0.5963320136070251,-0.004889423958957195,0.9998744130134583,0.46371832489967346,0.5934386849403381,0.0046354541555047035,0.9998747706413269,0.6098935008049011,0.7528302669525146,-0.014551238156855106,0.9940964579582214,0.4604856073856354,0.7537089586257935,0.021344058215618134,0.993726372718811,0.6100209355354309,0.8793104290962219,0.308731347322464,0.9870893359184265,0.4689214825630188,0.8828621506690979,0.3100086748600006,0.9881004691123962,0.5961376428604126,0.8925975561141968,0.32472553849220276,0.8425375819206238,0.4888482689857483,0.8996224999427795,0.32402098178863525,0.8538761138916016,0.6414043307304382,0.9390304088592529,0.11055859923362732,0.9731840491294861,0.4372508227825165,0.9366410970687866,0.10325539857149124,0.9772494435310364,0,standing
